ISO,Year,PGC_Waste
LCA,2011,1518.675906
LCA,2012,1518.675906
LCA,2013,1518.675906
LCA,2014,1518.675906
LCA,2015,1518.675906
LCA,2016,1518.675906
LCA,2017,1465.203822
LCA,2018,1465.203822
LCA,2019,1486.915074
LIE,2000,371.6705202
LIE,2001,371.6705202
LIE,2002,371.6705202
LIE,2003,371.6705202
LIE,2004,371.6705202
LIE,2005,371.6705202
LIE,2006,371.6705202
LIE,2007,371.6705202
LIE,2008,371.6705202
LIE,2009,371.6705202
LIE,2010,371.6705202
LIE,2011,371.6705202
LIE,2012,371.6705202
LIE,2013,371.6705202
LIE,2014,371.6705202
LIE,2015,371.6705202
LIE,2016,371.6705202
LIE,2017,370.0505618
LIE,2018,370.0505618
LIE,2019,352.8483146
LKA,2000,1479.335089
LKA,2001,1479.335089
LKA,2002,1479.335089
LKA,2003,1479.335089
LKA,2004,1479.335089
LKA,2005,1479.335089
LKA,2006,1479.335089
LKA,2007,1479.335089
LKA,2008,1479.335089
LKA,2009,1479.335089
LKA,2010,1479.335089
LKA,2011,1479.335089
LKA,2012,1479.335089
LKA,2013,1479.335089
LKA,2014,1479.335089
LKA,2015,1479.335089
LKA,2016,1479.335089
LKA,2017,1459.515523
LKA,2018,1459.515523
LKA,2019,1434.184418
LSO,2000,466.7791297
LSO,2001,466.7791297
LSO,2002,466.7791297
LSO,2003,466.7791297
LSO,2004,466.7791297
LSO,2005,466.7791297
LSO,2006,466.7791297
LSO,2007,466.7791297
LSO,2008,466.7791297
LSO,2009,466.7791297
LSO,2010,466.7791297
LSO,2011,466.7791297
LSO,2012,466.7791297
LSO,2013,466.7791297
LSO,2014,466.7791297
LSO,2015,466.7791297
LSO,2016,466.7791297
LSO,2017,431.5202885
LSO,2018,431.5202885
LSO,2019,351.2615732
LTU,2000,441.7756748
LTU,2001,441.7756748
LTU,2002,441.7756748
LTU,2003,441.7756748
LTU,2004,441.7756748
LTU,2005,441.7756748
LTU,2006,441.7756748
LTU,2007,441.7756748
LTU,2008,441.7756748
LTU,2009,441.7756748
LTU,2010,441.7756748
LTU,2011,441.7756748
LTU,2012,441.7756748
LTU,2013,441.7756748
LTU,2014,441.7756748
LTU,2015,441.7756748
LTU,2016,441.7756748
LTU,2017,476.9668689
LTU,2018,476.9668689
LTU,2019,467.7887819
LUX,2000,416.4383954
LUX,2001,416.4383954
LUX,2002,416.4383954
LUX,2003,416.4383954
LUX,2004,416.4383954
LUX,2005,416.4383954
LUX,2006,416.4383954
LUX,2007,416.4383954
LUX,2008,416.4383954
LUX,2009,416.4383954
LUX,2010,416.4383954
LUX,2011,416.4383954
LUX,2012,416.4383954
LUX,2013,416.4383954
LUX,2014,416.4383954
LUX,2015,416.4383954
LUX,2016,416.4383954
LUX,2017,393.4629046
LUX,2018,393.4629046
LUX,2019,381.7573761
LVA,2000,427.9533895
LVA,2001,427.9533895
LVA,2002,427.9533895
LVA,2003,427.9533895
LVA,2004,427.9533895
LVA,2005,427.9533895
LVA,2006,427.9533895
LVA,2007,427.9533895
LVA,2008,427.9533895
LVA,2009,427.9533895
LVA,2010,427.9533895
LVA,2011,427.9533895
LVA,2012,427.9533895
LVA,2013,427.9533895
LVA,2014,427.9533895
LVA,2015,427.9533895
LVA,2016,427.9533895
LVA,2017,467.4420718
LVA,2018,467.4420718
LVA,2019,459.7566749
MAC,2000,1053.75
MAC,2001,1053.75
MAC,2002,1053.75
MAC,2003,1053.75
MAC,2004,1053.75
MAC,2005,1053.75
MAC,2006,1053.75
MAC,2007,1053.75
MAC,2008,1053.75
MAC,2009,1053.75
MAC,2010,1053.75
MAC,2011,1053.75
MAC,2012,1053.75
MAC,2013,1053.75
MAC,2014,1053.75
MAC,2015,1053.75
MAC,2016,1053.75
MAC,2017,1034.166667
MAC,2018,1034.166667
MAC,2019,1065.833333
MAR,2000,268.2019181
MAR,2001,268.2019181
MAR,2002,268.2019181
MAR,2003,268.2019181
MAR,2004,268.2019181
MAR,2005,268.2019181
MAR,2006,268.2019181
MAR,2007,268.2019181
MAR,2008,268.2019181
MAR,2009,268.2019181
MAR,2010,268.2019181
MAR,2011,268.2019181
MAR,2012,268.2019181
MAR,2013,268.2019181
MAR,2014,268.2019181
MAR,2015,268.2019181
MAR,2016,268.2019181
MAR,2017,193.697206
MAR,2018,193.697206
MAR,2019,197.6840253
MCO,2000,604.8333333
MCO,2001,604.8333333
MCO,2002,604.8333333
MCO,2003,604.8333333
MCO,2004,604.8333333
MCO,2005,604.8333333
MCO,2006,604.8333333
MCO,2007,604.8333333
MCO,2008,604.8333333
MCO,2009,604.8333333
MCO,2010,604.8333333
MCO,2011,604.8333333
MCO,2012,604.8333333
MCO,2013,604.8333333
MCO,2014,604.8333333
MCO,2015,604.8333333
MCO,2016,604.8333333
MCO,2017,691.6666667
MCO,2018,691.6666667
MCO,2019,621.6666667
MDA,2000,271.2068093
MDA,2001,271.2068093
MDA,2002,271.2068093
MDA,2003,271.2068093
MDA,2004,271.2068093
MDA,2005,271.2068093
MDA,2006,271.2068093
MDA,2007,271.2068093
MDA,2008,271.2068093
MDA,2009,271.2068093
MDA,2010,271.2068093
MDA,2011,271.2068093
MDA,2012,271.2068093
MDA,2013,271.2068093
MDA,2014,271.2068093
MDA,2015,271.2068093
MDA,2016,271.2068093
MDA,2017,419.0458811
MDA,2018,419.0458811
MDA,2019,352.8112753
MDG,2000,813.0373031
MDG,2001,813.0373031
MDG,2002,813.0373031
MDG,2003,813.0373031
MDG,2004,813.0373031
MDG,2005,813.0373031
MDG,2006,813.0373031
MDG,2007,813.0373031
MDG,2008,813.0373031
MDG,2009,813.0373031
MDG,2010,813.0373031
MDG,2011,813.0373031
MDG,2012,813.0373031
MDG,2013,813.0373031
MDG,2014,813.0373031
MDG,2015,813.0373031
MDG,2016,813.0373031
MDG,2017,758.7967938
MDG,2018,758.7967938
MDG,2019,778.5884922
MDV,2000,1852.571429
MDV,2001,1852.571429
MDV,2002,1852.571429
MDV,2003,1852.571429
MDV,2004,1852.571429
MDV,2005,1852.571429
MDV,2006,1852.571429
MDV,2007,1852.571429
MDV,2008,1852.571429
MDV,2009,1852.571429
MDV,2010,1852.571429
MDV,2011,1852.571429
MDV,2012,1852.571429
MDV,2013,1852.571429
MDV,2014,1852.571429
MDV,2015,1852.571429
MDV,2016,1852.571429
MDV,2017,1852.111111
MDV,2018,1852.111111
MDV,2019,1852.111111
MEX,2000,684.0933874
MEX,2001,684.0933874
MEX,2002,684.0933874
MEX,2003,684.0933874
MEX,2004,684.0933874
MEX,2005,684.0933874
MEX,2006,684.0933874
MEX,2007,684.0933874
MEX,2008,684.0933874
MEX,2009,684.0933874
MEX,2010,684.0933874
MEX,2011,684.0933874
MEX,2012,684.0933874
MEX,2013,684.0933874
MEX,2014,684.0933874
MEX,2015,684.0933874
MEX,2016,684.0933874
MEX,2017,661.6115699
MEX,2018,661.6115699
MEX,2019,659.2755236
MHL,2000,1810.285714
MHL,2001,1810.285714
MHL,2002,1810.285714
MHL,2003,1810.285714
MHL,2004,1810.285714
MHL,2005,1810.285714
MHL,2006,1810.285714
MHL,2007,1810.285714
MHL,2008,1810.285714
MHL,2009,1810.285714
MHL,2010,1810.285714
MHL,2011,1810.285714
MHL,2012,1810.285714
MHL,2013,1810.285714
MHL,2014,1810.285714
MHL,2015,1810.285714
MHL,2016,1810.285714
MHL,2017,1824.6
MHL,2018,1824.6
MHL,2019,1824.6
MKD,2000,463.2428154
MKD,2001,463.2428154
MKD,2002,463.2428154
MKD,2003,463.2428154
MKD,2004,463.2428154
MKD,2005,463.2428154
MKD,2006,463.2428154
MKD,2007,463.2428154
MKD,2008,463.2428154
MKD,2009,463.2428154
MKD,2010,463.2428154
MKD,2011,463.2428154
MKD,2012,463.2428154
MKD,2013,463.2428154
MKD,2014,463.2428154
MKD,2015,463.2428154
MKD,2016,463.2428154
MKD,2017,451.5773049
MKD,2018,451.5773049
MKD,2019,479.2615583
MLI,2000,326.3057499
MLI,2001,326.3057499
MLI,2002,326.3057499
MLI,2003,326.3057499
MLI,2004,326.3057499
MLI,2005,326.3057499
MLI,2006,326.3057499
MLI,2007,326.3057499
MLI,2008,326.3057499
MLI,2009,326.3057499
MLI,2010,326.3057499
MLI,2011,326.3057499
MLI,2012,326.3057499
MLI,2013,326.3057499
MLI,2014,326.3057499
MLI,2015,326.3057499
MLI,2016,326.3057499
MLI,2017,334.1648918
MLI,2018,334.1648918
MLI,2019,278.2541489
MLT,2000,685.6756757
MLT,2001,685.6756757
MLT,2002,685.6756757
MLT,2003,685.6756757
MLT,2004,685.6756757
MLT,2005,685.6756757
MLT,2006,685.6756757
MLT,2007,685.6756757
MLT,2008,685.6756757
MLT,2009,685.6756757
MLT,2010,685.6756757
MLT,2011,685.6756757
MLT,2012,685.6756757
MLT,2013,685.6756757
MLT,2014,685.6756757
MLT,2015,685.6756757
MLT,2016,685.6756757
MLT,2017,731.9406393
MLT,2018,731.9406393
MLT,2019,752.0228311
MMR,2000,1010.600076
MMR,2001,1010.600076
MMR,2002,1010.600076
MMR,2003,1010.600076
MMR,2004,1010.600076
MMR,2005,1010.600076
MMR,2006,1010.600076
MMR,2007,1010.600076
MMR,2008,1010.600076
MMR,2009,1010.600076
MMR,2010,1010.600076
MMR,2011,1010.600076
MMR,2012,1010.600076
MMR,2013,1010.600076
MMR,2014,1010.600076
MMR,2015,1010.600076
MMR,2016,1010.600076
MMR,2017,1031.141333
MMR,2018,1031.141333
MMR,2019,1009.102215
MNE,2000,522.0829228
MNE,2001,522.0829228
MNE,2002,522.0829228
MNE,2003,522.0829228
MNE,2004,522.0829228
MNE,2005,522.0829228
MNE,2006,522.0829228
MNE,2007,522.0829228
MNE,2008,522.0829228
MNE,2009,522.0829228
MNE,2010,522.0829228
MNE,2011,522.0829228
MNE,2012,522.0829228
MNE,2013,522.0829228
MNE,2014,522.0829228
MNE,2015,522.0829228
MNE,2016,522.0829228
MNE,2017,539.0470558
MNE,2018,539.0470558
MNE,2019,550.9435836
MNG,2000,133.0228902
MNG,2001,133.0228902
MNG,2002,133.0228902
MNG,2003,133.0228902
MNG,2004,133.0228902
MNG,2005,133.0228902
MNG,2006,133.0228902
MNG,2007,133.0228902
MNG,2008,133.0228902
MNG,2009,133.0228902
MNG,2010,133.0228902
MNG,2011,133.0228902
MNG,2012,133.0228902
MNG,2013,133.0228902
MNG,2014,133.0228902
MNG,2015,133.0228902
MNG,2016,133.0228902
MNG,2017,119.8270237
MNG,2018,119.8270237
MNG,2019,134.9108866
MNP,2000,1881.893333
MNP,2001,1881.893333
MNP,2002,1881.893333
MNP,2003,1881.893333
MNP,2004,1881.893333
MNP,2005,1881.893333
MNP,2006,1881.893333
MNP,2007,1881.893333
MNP,2008,1881.893333
MNP,2009,1881.893333
MNP,2010,1881.893333
MNP,2011,1881.893333
MNP,2012,1881.893333
MNP,2013,1881.893333
MNP,2014,1881.893333
MNP,2015,1881.893333
MNP,2016,1881.893333
MNP,2017,1922.238095
MNP,2018,1922.238095
MNP,2019,1880.904762
MOZ,2000,940.2134512
MOZ,2001,940.2134512
MOZ,2002,940.2134512
MOZ,2003,940.2134512
MOZ,2004,940.2134512
MOZ,2005,940.2134512
MOZ,2006,940.2134512
MOZ,2007,940.2134512
MOZ,2008,940.2134512
MOZ,2009,940.2134512
MOZ,2010,940.2134512
MOZ,2011,940.2134512
MOZ,2012,940.2134512
MOZ,2013,940.2134512
MOZ,2014,940.2134512
MOZ,2015,940.2134512
MOZ,2016,940.2134512
MOZ,2017,923.5725859
MOZ,2018,923.5725859
MOZ,2019,904.9127787
MRT,2000,85.18429835
MRT,2001,85.18429835
MRT,2002,85.18429835
MRT,2003,85.18429835
MRT,2004,85.18429835
MRT,2005,85.18429835
MRT,2006,85.18429835
MRT,2007,85.18429835
MRT,2008,85.18429835
MRT,2009,85.18429835
MRT,2010,85.18429835
MRT,2011,85.18429835
MRT,2012,85.18429835
MRT,2013,85.18429835
MRT,2014,85.18429835
MRT,2015,85.18429835
MRT,2016,85.18429835
MRT,2017,76.12959835
MRT,2018,76.12959835
MRT,2019,61.45468229
MUS,2000,1034.988417
MUS,2001,1034.988417
MUS,2002,1034.988417
MUS,2003,1034.988417
MUS,2004,1034.988417
MUS,2005,1034.988417
MUS,2006,1034.988417
MUS,2007,1034.988417
MUS,2008,1034.988417
MUS,2009,1034.988417
MUS,2010,1034.988417
MUS,2011,1034.988417
MUS,2012,1034.988417
MUS,2013,1034.988417
MUS,2014,1034.988417
MUS,2015,1034.988417
MUS,2016,1034.988417
MUS,2017,997.4724005
MUS,2018,997.4724005
MUS,2019,1036.665597
MWI,2000,831.561166
MWI,2001,831.561166
MWI,2002,831.561166
MWI,2003,831.561166
MWI,2004,831.561166
MWI,2005,831.561166
MWI,2006,831.561166
MWI,2007,831.561166
MWI,2008,831.561166
MWI,2009,831.561166
MWI,2010,831.561166
MWI,2011,831.561166
MWI,2012,831.561166
MWI,2013,831.561166
MWI,2014,831.561166
MWI,2015,831.561166
MWI,2016,831.561166
MWI,2017,767.0230501
MWI,2018,767.0230501
MWI,2019,790.4471251
MYS,2000,1314.979984
MYS,2001,1314.979984
MYS,2002,1314.979984
MYS,2003,1314.979984
MYS,2004,1314.979984
MYS,2005,1314.979984
MYS,2006,1314.979984
MYS,2007,1314.979984
MYS,2008,1314.979984
MYS,2009,1314.979984
MYS,2010,1314.979984
MYS,2011,1314.979984
MYS,2012,1314.979984
MYS,2013,1314.979984
MYS,2014,1314.979984
MYS,2015,1314.979984
MYS,2016,1314.979984
MYS,2017,1306.945965
MYS,2018,1306.945965
MYS,2019,1297.893479
NAM,2000,162.2299774
NAM,2001,162.2299774
NAM,2002,162.2299774
NAM,2003,162.2299774
NAM,2004,162.2299774
NAM,2005,162.2299774
NAM,2006,162.2299774
NAM,2007,162.2299774
NAM,2008,162.2299774
NAM,2009,162.2299774
NAM,2010,162.2299774
NAM,2011,162.2299774
NAM,2012,162.2299774
NAM,2013,162.2299774
NAM,2014,162.2299774
NAM,2015,162.2299774
NAM,2016,162.2299774
NAM,2017,298.8857877
NAM,2018,298.8857877
NAM,2019,136.2816541
NCL,2000,1099.972892
NCL,2001,1099.972892
NCL,2002,1099.972892
NCL,2003,1099.972892
NCL,2004,1099.972892
NCL,2005,1099.972892
NCL,2006,1099.972892
NCL,2007,1099.972892
NCL,2008,1099.972892
NCL,2009,1099.972892
NCL,2010,1099.972892
NCL,2011,1099.972892
NCL,2012,1099.972892
NCL,2013,1099.972892
NCL,2014,1099.972892
NCL,2015,1099.972892
NCL,2016,1099.972892
NCL,2017,1092.623346
NCL,2018,1092.623346
NCL,2019,1098.062883
NER,2000,150.7758555
NER,2001,150.7758555
NER,2002,150.7758555
NER,2003,150.7758555
NER,2004,150.7758555
NER,2005,150.7758555
NER,2006,150.7758555
NER,2007,150.7758555
NER,2008,150.7758555
NER,2009,150.7758555
NER,2010,150.7758555
NER,2011,150.7758555
NER,2012,150.7758555
NER,2013,150.7758555
NER,2014,150.7758555
NER,2015,150.7758555
NER,2016,150.7758555
NER,2017,127.3565976
NER,2018,127.3565976
NER,2019,124.7500572
NGA,2000,1017.243006
NGA,2001,1017.243006
NGA,2002,1017.243006
NGA,2003,1017.243006
NGA,2004,1017.243006
NGA,2005,1017.243006
NGA,2006,1017.243006
NGA,2007,1017.243006
NGA,2008,1017.243006
NGA,2009,1017.243006
NGA,2010,1017.243006
NGA,2011,1017.243006
NGA,2012,1017.243006
NGA,2013,1017.243006
NGA,2014,1017.243006
NGA,2015,1017.243006
NGA,2016,1017.243006
NGA,2017,936.9064036
NGA,2018,936.9064036
NGA,2019,982.3589485
NIC,2000,1178.878764
NIC,2001,1178.878764
NIC,2002,1178.878764
NIC,2003,1178.878764
NIC,2004,1178.878764
NIC,2005,1178.878764
NIC,2006,1178.878764
NIC,2007,1178.878764
NIC,2008,1178.878764
NIC,2009,1178.878764
NIC,2010,1178.878764
NIC,2011,1178.878764
NIC,2012,1178.878764
NIC,2013,1178.878764
NIC,2014,1178.878764
NIC,2015,1178.878764
NIC,2016,1178.878764
NIC,2017,1215.454763
NIC,2018,1215.454763
NIC,2019,1155.906556
NIU,2000,1933.723529
NIU,2001,1933.723529
NIU,2002,1933.723529
NIU,2003,1933.723529
NIU,2004,1933.723529
NIU,2005,1933.723529
NIU,2006,1933.723529
NIU,2007,1933.723529
NIU,2008,1933.723529
NIU,2009,1933.723529
NIU,2010,1933.723529
NIU,2011,1933.723529
NIU,2012,1933.723529
NIU,2013,1933.723529
NIU,2014,1933.723529
NIU,2015,1933.723529
NIU,2016,1933.723529
NIU,2017,1872.512195
NIU,2018,1872.512195
NIU,2019,1886.817073
NLD,2000,418.2158725
NLD,2001,418.2158725
NLD,2002,418.2158725
NLD,2003,418.2158725
NLD,2004,418.2158725
NLD,2005,418.2158725
NLD,2006,418.2158725
NLD,2007,418.2158725
NLD,2008,418.2158725
NLD,2009,418.2158725
NLD,2010,418.2158725
NLD,2011,418.2158725
NLD,2012,418.2158725
NLD,2013,418.2158725
NLD,2014,418.2158725
NLD,2015,418.2158725
NLD,2016,418.2158725
NLD,2017,365.868803
NLD,2018,365.868803
NLD,2019,363.6133923
NOR,2000,0
NOR,2001,0
NOR,2002,0
NOR,2003,0
NOR,2004,0
NOR,2005,0
NOR,2006,0
NOR,2007,0
NOR,2008,0
NOR,2009,0
NOR,2010,0
NOR,2011,0
NOR,2012,0
NOR,2013,0
NOR,2014,0
NOR,2015,0
NOR,2016,0
NOR,2017,0
NOR,2018,0
NOR,2019,0
NPL,2000,735.4766306
NPL,2001,735.4766306
NPL,2002,735.4766306
NPL,2003,735.4766306
NPL,2004,735.4766306
NPL,2005,735.4766306
NPL,2006,735.4766306
NPL,2007,735.4766306
NPL,2008,735.4766306
NPL,2009,735.4766306
NPL,2010,735.4766306
NPL,2011,735.4766306
NPL,2012,735.4766306
NPL,2013,735.4766306
NPL,2014,735.4766306
NPL,2015,735.4766306
NPL,2016,735.4766306
NPL,2017,744.697737
NPL,2018,744.697737
NPL,2019,753.7624236
NRU,2000,0
NRU,2001,0
NRU,2002,0
NRU,2003,0
NRU,2004,0
NRU,2005,0
NRU,2006,0
NRU,2007,0
NRU,2008,0
NRU,2009,0
NRU,2010,0
NRU,2011,0
NRU,2012,0
NRU,2013,0
NRU,2014,0
NRU,2015,0
NRU,2016,0
NRU,2017,0
NRU,2018,0
NRU,2019,0
NZL,2000,498.1061886
NZL,2001,498.1061886
NZL,2002,498.1061886
NZL,2003,498.1061886
NZL,2004,498.1061886
NZL,2005,498.1061886
NZL,2006,498.1061886
NZL,2007,498.1061886
NZL,2008,498.1061886
NZL,2009,498.1061886
NZL,2010,498.1061886
NZL,2011,498.1061886
NZL,2012,498.1061886
NZL,2013,498.1061886
NZL,2014,498.1061886
NZL,2015,498.1061886
NZL,2016,498.1061886
NZL,2017,498.7224725
NZL,2018,498.7224725
NZL,2019,493.1556029
OMN,2000,22.92351143
OMN,2001,22.92351143
OMN,2002,22.92351143
OMN,2003,22.92351143
OMN,2004,22.92351143
OMN,2005,22.92351143
OMN,2006,22.92351143
OMN,2007,22.92351143
OMN,2008,22.92351143
OMN,2009,22.92351143
OMN,2010,22.92351143
OMN,2011,22.92351143
OMN,2012,22.92351143
OMN,2013,22.92351143
OMN,2014,22.92351143
OMN,2015,22.92351143
OMN,2016,22.92351143
OMN,2017,3.675058695
OMN,2018,3.675058695
OMN,2019,4.144051512
PAK,2000,535.1348336
PAK,2001,535.1348336
PAK,2002,535.1348336
PAK,2003,535.1348336
PAK,2004,535.1348336
PAK,2005,535.1348336
PAK,2006,535.1348336
PAK,2007,535.1348336
PAK,2008,535.1348336
PAK,2009,535.1348336
PAK,2010,535.1348336
PAK,2011,535.1348336
PAK,2012,535.1348336
PAK,2013,535.1348336
PAK,2014,535.1348336
PAK,2015,535.1348336
PAK,2016,535.1348336
PAK,2017,459.2993934
PAK,2018,459.2993934
PAK,2019,479.0419946
PAN,2000,1199.085838
PAN,2001,1199.085838
PAN,2002,1199.085838
PAN,2003,1199.085838
PAN,2004,1199.085838
PAN,2005,1199.085838
PAN,2006,1199.085838
PAN,2007,1199.085838
PAN,2008,1199.085838
PAN,2009,1199.085838
PAN,2010,1199.085838
PAN,2011,1199.085838
PAN,2012,1199.085838
PAN,2013,1199.085838
PAN,2014,1199.085838
PAN,2015,1199.085838
PAN,2016,1199.085838
PAN,2017,1188.852725
PAN,2018,1188.852725
PAN,2019,1167.854232
PER,2000,835.2099216
PER,2001,835.2099216
PER,2002,835.2099216
PER,2003,835.2099216
PER,2004,835.2099216
PER,2005,835.2099216
PER,2006,835.2099216
PER,2007,835.2099216
PER,2008,835.2099216
PER,2009,835.2099216
PER,2010,835.2099216
PER,2011,835.2099216
PER,2012,835.2099216
PER,2013,835.2099216
PER,2014,835.2099216
PER,2015,835.2099216
PER,2016,835.2099216
PER,2017,844.1690019
PER,2018,844.1690019
PER,2019,832.512762
PHL,2000,1219.28683
PHL,2001,1219.28683
PHL,2002,1219.28683
PHL,2003,1219.28683
PHL,2004,1219.28683
PHL,2005,1219.28683
PHL,2006,1219.28683
PHL,2007,1219.28683
PHL,2008,1219.28683
PHL,2009,1219.28683
PHL,2010,1219.28683
PHL,2011,1219.28683
PHL,2012,1219.28683
PHL,2013,1219.28683
PHL,2014,1219.28683
PHL,2015,1219.28683
PHL,2016,1219.28683
PHL,2017,1253.095559
PHL,2018,1253.095559
PHL,2019,1196.728852
PLW,2000,1563.444444
PLW,2001,1563.444444
PLW,2002,1563.444444
PLW,2003,1563.444444
PLW,2004,1563.444444
PLW,2005,1563.444444
PLW,2006,1563.444444
PLW,2007,1563.444444
PLW,2008,1563.444444
PLW,2009,1563.444444
PLW,2010,1563.444444
PLW,2011,1563.444444
PLW,2012,1563.444444
PLW,2013,1563.444444
PLW,2014,1563.444444
PLW,2015,1563.444444
PLW,2016,1563.444444
PLW,2017,1540.555
PLW,2018,1540.555
PLW,2019,1522.155
PNG,2000,1215.214269
PNG,2001,1215.214269
PNG,2002,1215.214269
PNG,2003,1215.214269
PNG,2004,1215.214269
PNG,2005,1215.214269
PNG,2006,1215.214269
PNG,2007,1215.214269
PNG,2008,1215.214269
PNG,2009,1215.214269
PNG,2010,1215.214269
PNG,2011,1215.214269
PNG,2012,1215.214269
PNG,2013,1215.214269
PNG,2014,1215.214269
PNG,2015,1215.214269
PNG,2016,1215.214269
PNG,2017,1206.817293
PNG,2018,1206.817293
PNG,2019,1202.911485
POL,2000,450.389613
POL,2001,450.389613
POL,2002,450.389613
POL,2003,450.389613
POL,2004,450.389613
POL,2005,450.389613
POL,2006,450.389613
POL,2007,450.389613
POL,2008,450.389613
POL,2009,450.389613
POL,2010,450.389613
POL,2011,450.389613
POL,2012,450.389613
POL,2013,450.389613
POL,2014,450.389613
POL,2015,450.389613
POL,2016,450.389613
POL,2017,456.4186728
POL,2018,456.4186728
POL,2019,475.7806452
PRI,2000,1353.642782
PRI,2001,1353.642782
PRI,2002,1353.642782
PRI,2003,1353.642782
PRI,2004,1353.642782
PRI,2005,1353.642782
PRI,2006,1353.642782
PRI,2007,1353.642782
PRI,2008,1353.642782
PRI,2009,1353.642782
PRI,2010,1353.642782
PRI,2011,1353.642782
PRI,2012,1353.642782
PRI,2013,1353.642782
PRI,2014,1353.642782
PRI,2015,1353.642782
PRI,2016,1353.642782
PRI,2017,1330.361853
PRI,2018,1330.361853
PRI,2019,1329.817165
PRK,2000,551.1434684
PRK,2001,551.1434684
PRK,2002,551.1434684
PRK,2003,551.1434684
PRK,2004,551.1434684
PRK,2005,551.1434684
PRK,2006,551.1434684
PRK,2007,551.1434684
PRK,2008,551.1434684
PRK,2009,551.1434684
PRK,2010,551.1434684
PRK,2011,551.1434684
PRK,2012,551.1434684
PRK,2013,551.1434684
PRK,2014,551.1434684
PRK,2015,551.1434684
PRK,2016,551.1434684
PRK,2017,519.9722403
PRK,2018,519.9722403
PRK,2019,521.0060621
PRT,2000,579.3221661
PRT,2001,579.3221661
PRT,2002,579.3221661
PRT,2003,579.3221661
PRT,2004,579.3221661
PRT,2005,579.3221661
PRT,2006,579.3221661
PRT,2007,579.3221661
PRT,2008,579.3221661
PRT,2009,579.3221661
PRT,2010,579.3221661
PRT,2011,579.3221661
PRT,2012,579.3221661
PRT,2013,579.3221661
PRT,2014,579.3221661
PRT,2015,579.3221661
PRT,2016,579.3221661
PRT,2017,456.9718683
PRT,2018,456.9718683
PRT,2019,462.5717447
PRY,2000,1040.376901
PRY,2001,1040.376901
PRY,2002,1040.376901
PRY,2003,1040.376901
PRY,2004,1040.376901
PRY,2005,1040.376901
PRY,2006,1040.376901
PRY,2007,1040.376901
PRY,2008,1040.376901
PRY,2009,1040.376901
PRY,2010,1040.376901
PRY,2011,1040.376901
PRY,2012,1040.376901
PRY,2013,1040.376901
PRY,2014,1040.376901
PRY,2015,1040.376901
PRY,2016,1040.376901
PRY,2017,1071.135979
PRY,2018,1071.135979
PRY,2019,1079.931721
PSE,2000,410.928594
PSE,2001,410.928594
PSE,2002,410.928594
PSE,2003,410.928594
PSE,2004,410.928594
PSE,2005,410.928594
PSE,2006,410.928594
PSE,2007,410.928594
PSE,2008,410.928594
PSE,2009,410.928594
PSE,2010,410.928594
PSE,2011,410.928594
PSE,2012,410.928594
PSE,2013,410.928594
PSE,2014,410.928594
PSE,2015,410.928594
PSE,2016,410.928594
PSE,2017,344.0806324
PSE,2018,344.0806324
PSE,2019,457.4316206
PYF,2000,1804.25662
PYF,2001,1804.25662
PYF,2002,1804.25662
PYF,2003,1804.25662
PYF,2004,1804.25662
PYF,2005,1804.25662
PYF,2006,1804.25662
PYF,2007,1804.25662
PYF,2008,1804.25662
PYF,2009,1804.25662
PYF,2010,1804.25662
PYF,2011,1804.25662
PYF,2012,1804.25662
PYF,2013,1804.25662
PYF,2014,1804.25662
PYF,2015,1804.25662
PYF,2016,1804.25662
PYF,2017,1812.123364
PYF,2018,1812.123364
PYF,2019,1777.08972
QAT,2000,30.71180174
QAT,2001,30.71180174
QAT,2002,30.71180174
QAT,2003,30.71180174
QAT,2004,30.71180174
QAT,2005,30.71180174
QAT,2006,30.71180174
QAT,2007,30.71180174
QAT,2008,30.71180174
QAT,2009,30.71180174
QAT,2010,30.71180174
QAT,2011,30.71180174
QAT,2012,30.71180174
QAT,2013,30.71180174
QAT,2014,30.71180174
QAT,2015,30.71180174
QAT,2016,30.71180174
QAT,2017,4.191478747
QAT,2018,4.191478747
QAT,2019,4.527938535
ROU,2000,405.8923549
ROU,2001,405.8923549
ROU,2002,405.8923549
ROU,2003,405.8923549
ROU,2004,405.8923549
ROU,2005,405.8923549
ROU,2006,405.8923549
ROU,2007,405.8923549
ROU,2008,405.8923549
ROU,2009,405.8923549
ROU,2010,405.8923549
ROU,2011,405.8923549
ROU,2012,405.8923549
ROU,2013,405.8923549
ROU,2014,405.8923549
ROU,2015,405.8923549
ROU,2016,405.8923549
ROU,2017,438.7739946
ROU,2018,438.7739946
ROU,2019,410.9043723
RWA,2000,817.6842415
RWA,2001,817.6842415
RWA,2002,817.6842415
RWA,2003,817.6842415
RWA,2004,817.6842415
RWA,2005,817.6842415
RWA,2006,817.6842415
RWA,2007,817.6842415
RWA,2008,817.6842415
RWA,2009,817.6842415
RWA,2010,817.6842415
RWA,2011,817.6842415
RWA,2012,817.6842415
RWA,2013,817.6842415
RWA,2014,817.6842415
RWA,2015,817.6842415
RWA,2016,817.6842415
RWA,2017,713.2817144
RWA,2018,713.2817144
RWA,2019,789.6636009
SAU,2000,19.92768181
SAU,2001,19.92768181
SAU,2002,19.92768181
SAU,2003,19.92768181
SAU,2004,19.92768181
SAU,2005,19.92768181
SAU,2006,19.92768181
SAU,2007,19.92768181
